,image_path,height,width,case,day,slice
10147,./data/train/case43/case43_day0/scans/slice_0087_266_266_1.50_1.50.png,266,266,43,0,87
10148,./data/train/case43/case43_day0/scans/slice_0127_266_266_1.50_1.50.png,266,266,43,0,127
10149,./data/train/case43/case43_day0/scans/slice_0053_266_266_1.50_1.50.png,266,266,43,0,53
10150,./data/train/case43/case43_day0/scans/slice_0115_266_266_1.50_1.50.png,266,266,43,0,115
10151,./data/train/case43/case43_day0/scans/slice_0130_266_266_1.50_1.50.png,266,266,43,0,130
10152,./data/train/case43/case43_day0/scans/slice_0055_266_266_1.50_1.50.png,266,266,43,0,55
10153,./data/train/case43/case43_day0/scans/slice_0011_266_266_1.50_1.50.png,266,266,43,0,11
10154,./data/train/case43/case43_day0/scans/slice_0029_266_266_1.50_1.50.png,266,266,43,0,29
10155,./data/train/case43/case43_day0/scans/slice_0079_266_266_1.50_1.50.png,266,266,43,0,79
10156,./data/train/case43/case43_day0/scans/slice_0142_266_266_1.50_1.50.png,266,266,43,0,142
10157,./data/train/case43/case43_day0/scans/slice_0144_266_266_1.50_1.50.png,266,266,43,0,144
10158,./data/train/case43/case43_day0/scans/slice_0003_266_266_1.50_1.50.png,266,266,43,0,3
10159,./data/train/case43/case43_day0/scans/slice_0123_266_266_1.50_1.50.png,266,266,43,0,123
10160,./data/train/case43/case43_day0/scans/slice_0036_266_266_1.50_1.50.png,266,266,43,0,36
10161,./data/train/case43/case43_day0/scans/slice_0064_266_266_1.50_1.50.png,266,266,43,0,64
10162,./data/train/case43/case43_day0/scans/slice_0101_266_266_1.50_1.50.png,266,266,43,0,101
10163,./data/train/case43/case43_day0/scans/slice_0004_266_266_1.50_1.50.png,266,266,43,0,4
10164,./data/train/case43/case43_day0/scans/slice_0068_266_266_1.50_1.50.png,266,266,43,0,68
10165,./data/train/case43/case43_day0/scans/slice_0031_266_266_1.50_1.50.png,266,266,43,0,31
10166,./data/train/case43/case43_day0/scans/slice_0037_266_266_1.50_1.50.png,266,266,43,0,37
10167,./data/train/case43/case43_day0/scans/slice_0104_266_266_1.50_1.50.png,266,266,43,0,104
10168,./data/train/case43/case43_day0/scans/slice_0023_266_266_1.50_1.50.png,266,266,43,0,23
10169,./data/train/case43/case43_day0/scans/slice_0039_266_266_1.50_1.50.png,266,266,43,0,39
10170,./data/train/case43/case43_day0/scans/slice_0063_266_266_1.50_1.50.png,266,266,43,0,63
10171,./data/train/case43/case43_day0/scans/slice_0008_266_266_1.50_1.50.png,266,266,43,0,8
10172,./data/train/case43/case43_day0/scans/slice_0131_266_266_1.50_1.50.png,266,266,43,0,131
10173,./data/train/case43/case43_day0/scans/slice_0030_266_266_1.50_1.50.png,266,266,43,0,30
10174,./data/train/case43/case43_day0/scans/slice_0122_266_266_1.50_1.50.png,266,266,43,0,122
10175,./data/train/case43/case43_day0/scans/slice_0082_266_266_1.50_1.50.png,266,266,43,0,82
10176,./data/train/case43/case43_day0/scans/slice_0086_266_266_1.50_1.50.png,266,266,43,0,86
10177,./data/train/case43/case43_day0/scans/slice_0105_266_266_1.50_1.50.png,266,266,43,0,105
10178,./data/train/case43/case43_day0/scans/slice_0043_266_266_1.50_1.50.png,266,266,43,0,43
10179,./data/train/case43/case43_day0/scans/slice_0088_266_266_1.50_1.50.png,266,266,43,0,88
10180,./data/train/case43/case43_day0/scans/slice_0095_266_266_1.50_1.50.png,266,266,43,0,95
10181,./data/train/case43/case43_day0/scans/slice_0092_266_266_1.50_1.50.png,266,266,43,0,92
10182,./data/train/case43/case43_day0/scans/slice_0062_266_266_1.50_1.50.png,266,266,43,0,62
10183,./data/train/case43/case43_day0/scans/slice_0140_266_266_1.50_1.50.png,266,266,43,0,140
10184,./data/train/case43/case43_day0/scans/slice_0136_266_266_1.50_1.50.png,266,266,43,0,136
10185,./data/train/case43/case43_day0/scans/slice_0138_266_266_1.50_1.50.png,266,266,43,0,138
10186,./data/train/case43/case43_day0/scans/slice_0099_266_266_1.50_1.50.png,266,266,43,0,99
10187,./data/train/case43/case43_day0/scans/slice_0035_266_266_1.50_1.50.png,266,266,43,0,35
10188,./data/train/case43/case43_day0/scans/slice_0133_266_266_1.50_1.50.png,266,266,43,0,133
10189,./data/train/case43/case43_day0/scans/slice_0050_266_266_1.50_1.50.png,266,266,43,0,50
10190,./data/train/case43/case43_day0/scans/slice_0067_266_266_1.50_1.50.png,266,266,43,0,67
10191,./data/train/case43/case43_day0/scans/slice_0069_266_266_1.50_1.50.png,266,266,43,0,69
10192,./data/train/case43/case43_day0/scans/slice_0073_266_266_1.50_1.50.png,266,266,43,0,73
10193,./data/train/case43/case43_day0/scans/slice_0054_266_266_1.50_1.50.png,266,266,43,0,54
10194,./data/train/case43/case43_day0/scans/slice_0038_266_266_1.50_1.50.png,266,266,43,0,38
10195,./data/train/case43/case43_day0/scans/slice_0033_266_266_1.50_1.50.png,266,266,43,0,33
10196,./data/train/case43/case43_day0/scans/slice_0072_266_266_1.50_1.50.png,266,266,43,0,72
10197,./data/train/case43/case43_day0/scans/slice_0080_266_266_1.50_1.50.png,266,266,43,0,80
10198,./data/train/case43/case43_day0/scans/slice_0040_266_266_1.50_1.50.png,266,266,43,0,40
10199,./data/train/case43/case43_day0/scans/slice_0093_266_266_1.50_1.50.png,266,266,43,0,93
10200,./data/train/case43/case43_day0/scans/slice_0102_266_266_1.50_1.50.png,266,266,43,0,102
10201,./data/train/case43/case43_day0/scans/slice_0112_266_266_1.50_1.50.png,266,266,43,0,112
10202,./data/train/case43/case43_day0/scans/slice_0107_266_266_1.50_1.50.png,266,266,43,0,107
10203,./data/train/case43/case43_day0/scans/slice_0014_266_266_1.50_1.50.png,266,266,43,0,14
10204,./data/train/case43/case43_day0/scans/slice_0012_266_266_1.50_1.50.png,266,266,43,0,12
10205,./data/train/case43/case43_day0/scans/slice_0081_266_266_1.50_1.50.png,266,266,43,0,81
10206,./data/train/case43/case43_day0/scans/slice_0124_266_266_1.50_1.50.png,266,266,43,0,124
10207,./data/train/case43/case43_day0/scans/slice_0052_266_266_1.50_1.50.png,266,266,43,0,52
10208,./data/train/case43/case43_day0/scans/slice_0076_266_266_1.50_1.50.png,266,266,43,0,76
10209,./data/train/case43/case43_day0/scans/slice_0010_266_266_1.50_1.50.png,266,266,43,0,10
10210,./data/train/case43/case43_day0/scans/slice_0120_266_266_1.50_1.50.png,266,266,43,0,120
10211,./data/train/case43/case43_day0/scans/slice_0126_266_266_1.50_1.50.png,266,266,43,0,126
10212,./data/train/case43/case43_day0/scans/slice_0091_266_266_1.50_1.50.png,266,266,43,0,91
10213,./data/train/case43/case43_day0/scans/slice_0111_266_266_1.50_1.50.png,266,266,43,0,111
10214,./data/train/case43/case43_day0/scans/slice_0018_266_266_1.50_1.50.png,266,266,43,0,18
10215,./data/train/case43/case43_day0/scans/slice_0013_266_266_1.50_1.50.png,266,266,43,0,13
10216,./data/train/case43/case43_day0/scans/slice_0027_266_266_1.50_1.50.png,266,266,43,0,27
10217,./data/train/case43/case43_day0/scans/slice_0059_266_266_1.50_1.50.png,266,266,43,0,59
10218,./data/train/case43/case43_day0/scans/slice_0117_266_266_1.50_1.50.png,266,266,43,0,117
10219,./data/train/case43/case43_day0/scans/slice_0021_266_266_1.50_1.50.png,266,266,43,0,21
10220,./data/train/case43/case43_day0/scans/slice_0108_266_266_1.50_1.50.png,266,266,43,0,108
10221,./data/train/case43/case43_day0/scans/slice_0060_266_266_1.50_1.50.png,266,266,43,0,60
10222,./data/train/case43/case43_day0/scans/slice_0143_266_266_1.50_1.50.png,266,266,43,0,143
10223,./data/train/case43/case43_day0/scans/slice_0022_266_266_1.50_1.50.png,266,266,43,0,22
10224,./data/train/case43/case43_day18/scans/slice_0066_266_266_1.50_1.50.png,266,266,43,18,66
10225,./data/train/case43/case43_day18/scans/slice_0084_266_266_1.50_1.50.png,266,266,43,18,84
10226,./data/train/case43/case43_day18/scans/slice_0071_266_266_1.50_1.50.png,266,266,43,18,71
10227,./data/train/case43/case43_day18/scans/slice_0026_266_266_1.50_1.50.png,266,266,43,18,26
10228,./data/train/case43/case43_day18/scans/slice_0103_266_266_1.50_1.50.png,266,266,43,18,103
10229,./data/train/case43/case43_day18/scans/slice_0134_266_266_1.50_1.50.png,266,266,43,18,134
10230,./data/train/case43/case43_day18/scans/slice_0009_266_266_1.50_1.50.png,266,266,43,18,9
10231,./data/train/case43/case43_day18/scans/slice_0075_266_266_1.50_1.50.png,266,266,43,18,75
10232,./data/train/case43/case43_day18/scans/slice_0121_266_266_1.50_1.50.png,266,266,43,18,121
10233,./data/train/case43/case43_day18/scans/slice_0132_266_266_1.50_1.50.png,266,266,43,18,132
10234,./data/train/case43/case43_day18/scans/slice_0005_266_266_1.50_1.50.png,266,266,43,18,5
10235,./data/train/case43/case43_day18/scans/slice_0089_266_266_1.50_1.50.png,266,266,43,18,89
10236,./data/train/case43/case43_day18/scans/slice_0128_266_266_1.50_1.50.png,266,266,43,18,128
10237,./data/train/case43/case43_day18/scans/slice_0024_266_266_1.50_1.50.png,266,266,43,18,24
10238,./data/train/case43/case43_day18/scans/slice_0139_266_266_1.50_1.50.png,266,266,43,18,139
10239,./data/train/case43/case43_day18/scans/slice_0065_266_266_1.50_1.50.png,266,266,43,18,65
10240,./data/train/case43/case43_day18/scans/slice_0046_266_266_1.50_1.50.png,266,266,43,18,46
10241,./data/train/case43/case43_day18/scans/slice_0109_266_266_1.50_1.50.png,266,266,43,18,109
10242,./data/train/case43/case43_day18/scans/slice_0116_266_266_1.50_1.50.png,266,266,43,18,116
10243,./data/train/case43/case43_day18/scans/slice_0061_266_266_1.50_1.50.png,266,266,43,18,61
10244,./data/train/case43/case43_day18/scans/slice_0017_266_266_1.50_1.50.png,266,266,43,18,17
10245,./data/train/case43/case43_day18/scans/slice_0129_266_266_1.50_1.50.png,266,266,43,18,129
10246,./data/train/case43/case43_day18/scans/slice_0034_266_266_1.50_1.50.png,266,266,43,18,34
10247,./data/train/case43/case43_day18/scans/slice_0032_266_266_1.50_1.50.png,266,266,43,18,32
10248,./data/train/case43/case43_day18/scans/slice_0001_266_266_1.50_1.50.png,266,266,43,18,1
10249,./data/train/case43/case43_day18/scans/slice_0044_266_266_1.50_1.50.png,266,266,43,18,44
10250,./data/train/case43/case43_day18/scans/slice_0074_266_266_1.50_1.50.png,266,266,43,18,74
10251,./data/train/case43/case43_day18/scans/slice_0077_266_266_1.50_1.50.png,266,266,43,18,77
10252,./data/train/case43/case43_day18/scans/slice_0141_266_266_1.50_1.50.png,266,266,43,18,141
10253,./data/train/case43/case43_day18/scans/slice_0114_266_266_1.50_1.50.png,266,266,43,18,114
10254,./data/train/case43/case43_day18/scans/slice_0113_266_266_1.50_1.50.png,266,266,43,18,113
10255,./data/train/case43/case43_day18/scans/slice_0020_266_266_1.50_1.50.png,266,266,43,18,20
10256,./data/train/case43/case43_day18/scans/slice_0057_266_266_1.50_1.50.png,266,266,43,18,57
10257,./data/train/case43/case43_day18/scans/slice_0135_266_266_1.50_1.50.png,266,266,43,18,135
10258,./data/train/case43/case43_day18/scans/slice_0125_266_266_1.50_1.50.png,266,266,43,18,125
10259,./data/train/case43/case43_day18/scans/slice_0028_266_266_1.50_1.50.png,266,266,43,18,28
10260,./data/train/case43/case43_day18/scans/slice_0015_266_266_1.50_1.50.png,266,266,43,18,15
10261,./data/train/case43/case43_day18/scans/slice_0106_266_266_1.50_1.50.png,266,266,43,18,106
10262,./data/train/case43/case43_day18/scans/slice_0096_266_266_1.50_1.50.png,266,266,43,18,96
10263,./data/train/case43/case43_day18/scans/slice_0058_266_266_1.50_1.50.png,266,266,43,18,58
10264,./data/train/case43/case43_day18/scans/slice_0110_266_266_1.50_1.50.png,266,266,43,18,110
10265,./data/train/case43/case43_day18/scans/slice_0078_266_266_1.50_1.50.png,266,266,43,18,78
10266,./data/train/case43/case43_day18/scans/slice_0007_266_266_1.50_1.50.png,266,266,43,18,7
10267,./data/train/case43/case43_day18/scans/slice_0083_266_266_1.50_1.50.png,266,266,43,18,83
10268,./data/train/case43/case43_day18/scans/slice_0048_266_266_1.50_1.50.png,266,266,43,18,48
10269,./data/train/case43/case43_day18/scans/slice_0045_266_266_1.50_1.50.png,266,266,43,18,45
10270,./data/train/case43/case43_day18/scans/slice_0119_266_266_1.50_1.50.png,266,266,43,18,119
10271,./data/train/case43/case43_day18/scans/slice_0097_266_266_1.50_1.50.png,266,266,43,18,97
10272,./data/train/case43/case43_day18/scans/slice_0047_266_266_1.50_1.50.png,266,266,43,18,47
10273,./data/train/case43/case43_day18/scans/slice_0100_266_266_1.50_1.50.png,266,266,43,18,100
10274,./data/train/case43/case43_day18/scans/slice_0019_266_266_1.50_1.50.png,266,266,43,18,19
10275,./data/train/case43/case43_day18/scans/slice_0006_266_266_1.50_1.50.png,266,266,43,18,6
10276,./data/train/case43/case43_day18/scans/slice_0002_266_266_1.50_1.50.png,266,266,43,18,2
10277,./data/train/case43/case43_day18/scans/slice_0051_266_266_1.50_1.50.png,266,266,43,18,51
10278,./data/train/case43/case43_day18/scans/slice_0085_266_266_1.50_1.50.png,266,266,43,18,85
10279,./data/train/case43/case43_day18/scans/slice_0025_266_266_1.50_1.50.png,266,266,43,18,25
10280,./data/train/case43/case43_day18/scans/slice_0056_266_266_1.50_1.50.png,266,266,43,18,56
10281,./data/train/case43/case43_day18/scans/slice_0041_266_266_1.50_1.50.png,266,266,43,18,41
10282,./data/train/case43/case43_day18/scans/slice_0094_266_266_1.50_1.50.png,266,266,43,18,94
10283,./data/train/case43/case43_day18/scans/slice_0090_266_266_1.50_1.50.png,266,266,43,18,90
10284,./data/train/case43/case43_day18/scans/slice_0042_266_266_1.50_1.50.png,266,266,43,18,42
10285,./data/train/case43/case43_day18/scans/slice_0118_266_266_1.50_1.50.png,266,266,43,18,118
10286,./data/train/case43/case43_day18/scans/slice_0070_266_266_1.50_1.50.png,266,266,43,18,70
10287,./data/train/case43/case43_day18/scans/slice_0049_266_266_1.50_1.50.png,266,266,43,18,49
10288,./data/train/case43/case43_day18/scans/slice_0098_266_266_1.50_1.50.png,266,266,43,18,98
10289,./data/train/case43/case43_day18/scans/slice_0016_266_266_1.50_1.50.png,266,266,43,18,16
10290,./data/train/case43/case43_day18/scans/slice_0137_266_266_1.50_1.50.png,266,266,43,18,137
10291,./data/train/case43/case43_day18/scans/slice_0087_266_266_1.50_1.50.png,266,266,43,18,87
10292,./data/train/case43/case43_day18/scans/slice_0127_266_266_1.50_1.50.png,266,266,43,18,127
10293,./data/train/case43/case43_day18/scans/slice_0053_266_266_1.50_1.50.png,266,266,43,18,53
10294,./data/train/case43/case43_day18/scans/slice_0115_266_266_1.50_1.50.png,266,266,43,18,115
10295,./data/train/case43/case43_day18/scans/slice_0130_266_266_1.50_1.50.png,266,266,43,18,130
10296,./data/train/case43/case43_day18/scans/slice_0055_266_266_1.50_1.50.png,266,266,43,18,55
10297,./data/train/case43/case43_day18/scans/slice_0011_266_266_1.50_1.50.png,266,266,43,18,11
10298,./data/train/case43/case43_day18/scans/slice_0029_266_266_1.50_1.50.png,266,266,43,18,29
10299,./data/train/case43/case43_day18/scans/slice_0079_266_266_1.50_1.50.png,266,266,43,18,79
10300,./data/train/case43/case43_day18/scans/slice_0142_266_266_1.50_1.50.png,266,266,43,18,142
10301,./data/train/case43/case43_day18/scans/slice_0144_266_266_1.50_1.50.png,266,266,43,18,144
10302,./data/train/case43/case43_day18/scans/slice_0003_266_266_1.50_1.50.png,266,266,43,18,3
10303,./data/train/case43/case43_day18/scans/slice_0123_266_266_1.50_1.50.png,266,266,43,18,123
10304,./data/train/case43/case43_day18/scans/slice_0036_266_266_1.50_1.50.png,266,266,43,18,36
10305,./data/train/case43/case43_day18/scans/slice_0064_266_266_1.50_1.50.png,266,266,43,18,64
10306,./data/train/case43/case43_day18/scans/slice_0101_266_266_1.50_1.50.png,266,266,43,18,101
10307,./data/train/case43/case43_day18/scans/slice_0004_266_266_1.50_1.50.png,266,266,43,18,4
10308,./data/train/case43/case43_day18/scans/slice_0068_266_266_1.50_1.50.png,266,266,43,18,68
10309,./data/train/case43/case43_day18/scans/slice_0031_266_266_1.50_1.50.png,266,266,43,18,31
10310,./data/train/case43/case43_day18/scans/slice_0037_266_266_1.50_1.50.png,266,266,43,18,37
10311,./data/train/case43/case43_day18/scans/slice_0104_266_266_1.50_1.50.png,266,266,43,18,104
10312,./data/train/case43/case43_day18/scans/slice_0023_266_266_1.50_1.50.png,266,266,43,18,23
10313,./data/train/case43/case43_day18/scans/slice_0039_266_266_1.50_1.50.png,266,266,43,18,39
10314,./data/train/case43/case43_day18/scans/slice_0063_266_266_1.50_1.50.png,266,266,43,18,63
10315,./data/train/case43/case43_day18/scans/slice_0008_266_266_1.50_1.50.png,266,266,43,18,8
10316,./data/train/case43/case43_day18/scans/slice_0131_266_266_1.50_1.50.png,266,266,43,18,131
10317,./data/train/case43/case43_day18/scans/slice_0030_266_266_1.50_1.50.png,266,266,43,18,30
10318,./data/train/case43/case43_day18/scans/slice_0122_266_266_1.50_1.50.png,266,266,43,18,122
10319,./data/train/case43/case43_day18/scans/slice_0082_266_266_1.50_1.50.png,266,266,43,18,82
10320,./data/train/case43/case43_day18/scans/slice_0086_266_266_1.50_1.50.png,266,266,43,18,86
10321,./data/train/case43/case43_day18/scans/slice_0105_266_266_1.50_1.50.png,266,266,43,18,105
10322,./data/train/case43/case43_day18/scans/slice_0043_266_266_1.50_1.50.png,266,266,43,18,43
10323,./data/train/case43/case43_day18/scans/slice_0088_266_266_1.50_1.50.png,266,266,43,18,88
10324,./data/train/case43/case43_day18/scans/slice_0095_266_266_1.50_1.50.png,266,266,43,18,95
10325,./data/train/case43/case43_day18/scans/slice_0092_266_266_1.50_1.50.png,266,266,43,18,92
10326,./data/train/case43/case43_day18/scans/slice_0062_266_266_1.50_1.50.png,266,266,43,18,62
10327,./data/train/case43/case43_day18/scans/slice_0140_266_266_1.50_1.50.png,266,266,43,18,140
10328,./data/train/case43/case43_day18/scans/slice_0136_266_266_1.50_1.50.png,266,266,43,18,136
10329,./data/train/case43/case43_day18/scans/slice_0138_266_266_1.50_1.50.png,266,266,43,18,138
10330,./data/train/case43/case43_day18/scans/slice_0099_266_266_1.50_1.50.png,266,266,43,18,99
10331,./data/train/case43/case43_day18/scans/slice_0035_266_266_1.50_1.50.png,266,266,43,18,35
10332,./data/train/case43/case43_day18/scans/slice_0133_266_266_1.50_1.50.png,266,266,43,18,133
10333,./data/train/case43/case43_day18/scans/slice_0050_266_266_1.50_1.50.png,266,266,43,18,50
10334,./data/train/case43/case43_day18/scans/slice_0067_266_266_1.50_1.50.png,266,266,43,18,67
10335,./data/train/case43/case43_day18/scans/slice_0069_266_266_1.50_1.50.png,266,266,43,18,69
10336,./data/train/case43/case43_day18/scans/slice_0073_266_266_1.50_1.50.png,266,266,43,18,73
10337,./data/train/case43/case43_day18/scans/slice_0054_266_266_1.50_1.50.png,266,266,43,18,54
10338,./data/train/case43/case43_day18/scans/slice_0038_266_266_1.50_1.50.png,266,266,43,18,38
10339,./data/train/case43/case43_day18/scans/slice_0033_266_266_1.50_1.50.png,266,266,43,18,33
10340,./data/train/case43/case43_day18/scans/slice_0072_266_266_1.50_1.50.png,266,266,43,18,72
10341,./data/train/case43/case43_day18/scans/slice_0080_266_266_1.50_1.50.png,266,266,43,18,80
10342,./data/train/case43/case43_day18/scans/slice_0040_266_266_1.50_1.50.png,266,266,43,18,40
10343,./data/train/case43/case43_day18/scans/slice_0093_266_266_1.50_1.50.png,266,266,43,18,93
10344,./data/train/case43/case43_day18/scans/slice_0102_266_266_1.50_1.50.png,266,266,43,18,102
10345,./data/train/case43/case43_day18/scans/slice_0112_266_266_1.50_1.50.png,266,266,43,18,112
10346,./data/train/case43/case43_day18/scans/slice_0107_266_266_1.50_1.50.png,266,266,43,18,107
10347,./data/train/case43/case43_day18/scans/slice_0014_266_266_1.50_1.50.png,266,266,43,18,14
10348,./data/train/case43/case43_day18/scans/slice_0012_266_266_1.50_1.50.png,266,266,43,18,12
10349,./data/train/case43/case43_day18/scans/slice_0081_266_266_1.50_1.50.png,266,266,43,18,81
10350,./data/train/case43/case43_day18/scans/slice_0124_266_266_1.50_1.50.png,266,266,43,18,124
10351,./data/train/case43/case43_day18/scans/slice_0052_266_266_1.50_1.50.png,266,266,43,18,52
10352,./data/train/case43/case43_day18/scans/slice_0076_266_266_1.50_1.50.png,266,266,43,18,76
10353,./data/train/case43/case43_day18/scans/slice_0010_266_266_1.50_1.50.png,266,266,43,18,10
10354,./data/train/case43/case43_day18/scans/slice_0120_266_266_1.50_1.50.png,266,266,43,18,120
10355,./data/train/case43/case43_day18/scans/slice_0126_266_266_1.50_1.50.png,266,266,43,18,126
10356,./data/train/case43/case43_day18/scans/slice_0091_266_266_1.50_1.50.png,266,266,43,18,91
10357,./data/train/case43/case43_day18/scans/slice_0111_266_266_1.50_1.50.png,266,266,43,18,111
10358,./data/train/case43/case43_day18/scans/slice_0018_266_266_1.50_1.50.png,266,266,43,18,18
10359,./data/train/case43/case43_day18/scans/slice_0013_266_266_1.50_1.50.png,266,266,43,18,13
10360,./data/train/case43/case43_day18/scans/slice_0027_266_266_1.50_1.50.png,266,266,43,18,27
10361,./data/train/case43/case43_day18/scans/slice_0059_266_266_1.50_1.50.png,266,266,43,18,59
10362,./data/train/case43/case43_day18/scans/slice_0117_266_266_1.50_1.50.png,266,266,43,18,117
10363,./data/train/case43/case43_day18/scans/slice_0021_266_266_1.50_1.50.png,266,266,43,18,21
10364,./data/train/case43/case43_day18/scans/slice_0108_266_266_1.50_1.50.png,266,266,43,18,108
10365,./data/train/case43/case43_day18/scans/slice_0060_266_266_1.50_1.50.png,266,266,43,18,60
10366,./data/train/case43/case43_day18/scans/slice_0143_266_266_1.50_1.50.png,266,266,43,18,143
10367,./data/train/case43/case43_day18/scans/slice_0022_266_266_1.50_1.50.png,266,266,43,18,22
10368,./data/train/case43/case43_day20/scans/slice_0066_266_266_1.50_1.50.png,266,266,43,20,66
10369,./data/train/case43/case43_day20/scans/slice_0084_266_266_1.50_1.50.png,266,266,43,20,84
10370,./data/train/case43/case43_day20/scans/slice_0071_266_266_1.50_1.50.png,266,266,43,20,71
10371,./data/train/case43/case43_day20/scans/slice_0026_266_266_1.50_1.50.png,266,266,43,20,26
10372,./data/train/case43/case43_day20/scans/slice_0103_266_266_1.50_1.50.png,266,266,43,20,103
10373,./data/train/case43/case43_day20/scans/slice_0134_266_266_1.50_1.50.png,266,266,43,20,134
10374,./data/train/case43/case43_day20/scans/slice_0009_266_266_1.50_1.50.png,266,266,43,20,9
10375,./data/train/case43/case43_day20/scans/slice_0075_266_266_1.50_1.50.png,266,266,43,20,75
10376,./data/train/case43/case43_day20/scans/slice_0121_266_266_1.50_1.50.png,266,266,43,20,121
10377,./data/train/case43/case43_day20/scans/slice_0132_266_266_1.50_1.50.png,266,266,43,20,132
10378,./data/train/case43/case43_day20/scans/slice_0005_266_266_1.50_1.50.png,266,266,43,20,5
10379,./data/train/case43/case43_day20/scans/slice_0089_266_266_1.50_1.50.png,266,266,43,20,89
10380,./data/train/case43/case43_day20/scans/slice_0128_266_266_1.50_1.50.png,266,266,43,20,128
10381,./data/train/case43/case43_day20/scans/slice_0024_266_266_1.50_1.50.png,266,266,43,20,24
10382,./data/train/case43/case43_day20/scans/slice_0139_266_266_1.50_1.50.png,266,266,43,20,139
10383,./data/train/case43/case43_day20/scans/slice_0065_266_266_1.50_1.50.png,266,266,43,20,65
10384,./data/train/case43/case43_day20/scans/slice_0046_266_266_1.50_1.50.png,266,266,43,20,46
10385,./data/train/case43/case43_day20/scans/slice_0109_266_266_1.50_1.50.png,266,266,43,20,109
10386,./data/train/case43/case43_day20/scans/slice_0116_266_266_1.50_1.50.png,266,266,43,20,116
10387,./data/train/case43/case43_day20/scans/slice_0061_266_266_1.50_1.50.png,266,266,43,20,61
10388,./data/train/case43/case43_day20/scans/slice_0017_266_266_1.50_1.50.png,266,266,43,20,17
10389,./data/train/case43/case43_day20/scans/slice_0129_266_266_1.50_1.50.png,266,266,43,20,129
10390,./data/train/case43/case43_day20/scans/slice_0034_266_266_1.50_1.50.png,266,266,43,20,34
10391,./data/train/case43/case43_day20/scans/slice_0032_266_266_1.50_1.50.png,266,266,43,20,32
10392,./data/train/case43/case43_day20/scans/slice_0001_266_266_1.50_1.50.png,266,266,43,20,1
10393,./data/train/case43/case43_day20/scans/slice_0044_266_266_1.50_1.50.png,266,266,43,20,44
10394,./data/train/case43/case43_day20/scans/slice_0074_266_266_1.50_1.50.png,266,266,43,20,74
10395,./data/train/case43/case43_day20/scans/slice_0077_266_266_1.50_1.50.png,266,266,43,20,77
10396,./data/train/case43/case43_day20/scans/slice_0141_266_266_1.50_1.50.png,266,266,43,20,141
10397,./data/train/case43/case43_day20/scans/slice_0114_266_266_1.50_1.50.png,266,266,43,20,114
10398,./data/train/case43/case43_day20/scans/slice_0113_266_266_1.50_1.50.png,266,266,43,20,113
10399,./data/train/case43/case43_day20/scans/slice_0020_266_266_1.50_1.50.png,266,266,43,20,20
10400,./data/train/case43/case43_day20/scans/slice_0057_266_266_1.50_1.50.png,266,266,43,20,57
10401,./data/train/case43/case43_day20/scans/slice_0135_266_266_1.50_1.50.png,266,266,43,20,135
10402,./data/train/case43/case43_day20/scans/slice_0125_266_266_1.50_1.50.png,266,266,43,20,125
10403,./data/train/case43/case43_day20/scans/slice_0028_266_266_1.50_1.50.png,266,266,43,20,28
10404,./data/train/case43/case43_day20/scans/slice_0015_266_266_1.50_1.50.png,266,266,43,20,15
10405,./data/train/case43/case43_day20/scans/slice_0106_266_266_1.50_1.50.png,266,266,43,20,106
10406,./data/train/case43/case43_day20/scans/slice_0096_266_266_1.50_1.50.png,266,266,43,20,96
10407,./data/train/case43/case43_day20/scans/slice_0058_266_266_1.50_1.50.png,266,266,43,20,58
10408,./data/train/case43/case43_day20/scans/slice_0110_266_266_1.50_1.50.png,266,266,43,20,110
10409,./data/train/case43/case43_day20/scans/slice_0078_266_266_1.50_1.50.png,266,266,43,20,78
10410,./data/train/case43/case43_day20/scans/slice_0007_266_266_1.50_1.50.png,266,266,43,20,7
10411,./data/train/case43/case43_day20/scans/slice_0083_266_266_1.50_1.50.png,266,266,43,20,83
10412,./data/train/case43/case43_day20/scans/slice_0048_266_266_1.50_1.50.png,266,266,43,20,48
10413,./data/train/case43/case43_day20/scans/slice_0045_266_266_1.50_1.50.png,266,266,43,20,45
10414,./data/train/case43/case43_day20/scans/slice_0119_266_266_1.50_1.50.png,266,266,43,20,119
10415,./data/train/case43/case43_day20/scans/slice_0097_266_266_1.50_1.50.png,266,266,43,20,97
10416,./data/train/case43/case43_day20/scans/slice_0047_266_266_1.50_1.50.png,266,266,43,20,47
10417,./data/train/case43/case43_day20/scans/slice_0100_266_266_1.50_1.50.png,266,266,43,20,100
10418,./data/train/case43/case43_day20/scans/slice_0019_266_266_1.50_1.50.png,266,266,43,20,19
10419,./data/train/case43/case43_day20/scans/slice_0006_266_266_1.50_1.50.png,266,266,43,20,6
10420,./data/train/case43/case43_day20/scans/slice_0002_266_266_1.50_1.50.png,266,266,43,20,2
10421,./data/train/case43/case43_day20/scans/slice_0051_266_266_1.50_1.50.png,266,266,43,20,51
10422,./data/train/case43/case43_day20/scans/slice_0085_266_266_1.50_1.50.png,266,266,43,20,85
10423,./data/train/case43/case43_day20/scans/slice_0025_266_266_1.50_1.50.png,266,266,43,20,25
10424,./data/train/case43/case43_day20/scans/slice_0056_266_266_1.50_1.50.png,266,266,43,20,56
10425,./data/train/case43/case43_day20/scans/slice_0041_266_266_1.50_1.50.png,266,266,43,20,41
